cert_id,profile_id,cert_name,issuer,issue_date,expiry_date,credential_url,created_at
2fd1843d-9207-1602-161c-d6742978868d,dd95b4d7-570e-dab2-3932-3a072ec3f8e0,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2026-07-09,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-07-15 12:27:00
b1012b0f-174a-f825-564a-90627825e2f0,1227b7ac-cdca-6bef-dbd3-4a948a996027,"Oracle Certified Associate, Java SE Programmer",Oracle,2025-10-25,,https://education.oracle.com/,2026-07-19 11:19:00
a1a131b4-9dca-3488-8459-f41e8861972e,1227b7ac-cdca-6bef-dbd3-4a948a996027,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-08-31,,https://pythoninstitute.org/pcep,2026-07-19 11:19:00
946320bc-6f68-d3b3-4ef9-7a7dabd13f1a,c2978392-5c80-7220-1f77-765f2e5ce13a,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2025-03-31,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-07-15 03:43:00
fb2fbe8c-ea46-3911-77e2-f124381692f5,e22f3884-1f90-71b1-95eb-44d98459f302,AWS Certified Cloud Practitioner,Amazon Web Services,2026-03-20,2029-03-19,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-09-04 10:14:00
d63bca59-9d8d-2752-4a9b-0dc797e71b55,7c8c9267-3c55-ad3a-4ed9-92e01e4415f4,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-02-01,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-01 22:31:00
96ddb159-6847-3103-0496-122f5525a0d1,cdba8621-da62-a307-d753-ba9908087cc4,Google Data Analytics Professional Certificate,Google / Coursera,2024-12-28,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-30 07:28:00
c601b22f-7bc1-9e2f-a332-7e999efec6c5,c229a415-cb5f-8951-c534-f723c75694ac,Google Data Analytics Professional Certificate,Google / Coursera,2025-07-09,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-23 12:52:00
aa759a8a-deb5-1d16-3020-d03f5a69e2c6,6b93cfe0-b4f7-af31-1fe8-fbe4e3bab56c,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-06-30,,https://pythoninstitute.org/pcep,2026-07-01 12:54:00
c2d6f712-e152-9522-c1af-d792a08ba0ef,c2cb0bc7-f032-9337-a10d-27dcbf153b90,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-07-13,,https://pythoninstitute.org/pcep,2026-09-08 14:42:00
d568192f-1032-5480-b01b-56582767ec01,c2cb0bc7-f032-9337-a10d-27dcbf153b90,Docker Certified Associate,Docker / Mirantis,2024-03-01,,https://training.mirantis.com/,2026-09-08 14:42:00
ced7430d-be00-b0cb-c1ef-5aef2a38746e,d1138946-bcd4-2854-b663-0e4c94a64978,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2024-10-11,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-09-07 16:54:00
1cacfd9f-6a3e-ed4f-c754-7e4d55a79731,3d231e3b-4a97-a245-da5b-f081fe3d81d8,Microsoft Office Specialist: Excel Associate,Microsoft,2025-12-27,,https://learn.microsoft.com/en-us/credentials/,2026-08-15 15:37:00
d9563604-cdf9-4cb5-8c9b-caa607aa240c,91c98ab6-4f41-8193-e328-9c3a801cbac1,Tableau Desktop Specialist,Tableau / Salesforce,2025-08-18,,https://www.tableau.com/learn/certification,2026-07-25 12:41:00
21f66088-efef-1246-16d4-f2f73b6bc3b7,0c443b8c-0686-34e7-dabd-385cd2c569ab,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-12-13,,https://pythoninstitute.org/pcep,2026-08-19 03:00:00
22d91b18-0680-55f3-5511-4558fc424352,b232398b-1f3c-4a38-ff62-499af2ae7fce,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-12-26,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-18 01:18:00
4e8d2654-cd37-10e6-27eb-e3a50af9da16,b232398b-1f3c-4a38-ff62-499af2ae7fce,Google Data Analytics Professional Certificate,Google / Coursera,2026-07-13,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-18 01:18:00
2bd346cb-e1ad-d4fa-6974-eaeebdb1d20f,8d80c2fe-b7b1-0072-3436-873728ffa490,Elements of AI,University of Helsinki,2025-12-26,,https://www.elementsofai.com/,2026-07-23 01:05:00
0dc6d899-ee20-9e85-7b5a-aea7fd77319f,05d04902-48d1-be77-1710-d2f519b7a8e8,AWS Certified Cloud Practitioner,Amazon Web Services,2025-10-18,2028-10-17,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-08-13 09:17:00
eb617b74-cf53-6189-d294-f5a82815eb62,6c7e80ad-2970-9912-7d2e-11bd1708f96e,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-04-30,,https://pythoninstitute.org/pcep,2026-09-05 12:19:00
64c48c04-e3bf-37c2-6ffe-5a67d69cd777,6c7e80ad-2970-9912-7d2e-11bd1708f96e,Microsoft Office Specialist: Excel Associate,Microsoft,2025-02-28,,https://learn.microsoft.com/en-us/credentials/,2026-09-05 12:19:00
1067308a-95cc-34cd-5a6d-86ba1434faeb,6c7e80ad-2970-9912-7d2e-11bd1708f96e,Tableau Desktop Specialist,Tableau / Salesforce,2025-10-02,,https://www.tableau.com/learn/certification,2026-09-05 12:19:00
9232cc60-3bae-eb8e-ed56-9361bcc93b94,9859df42-974a-2447-ab73-860c83f079b3,PCEP – Certified Entry-Level Python Programmer,Python Institute,2023-09-17,,https://pythoninstitute.org/pcep,2026-09-18 00:13:00
b2e9d939-3fbc-e063-ea46-7d0dce052ac8,2fc3bb1c-577b-8d97-001b-d08ee4fa2e93,Elements of AI,University of Helsinki,2024-11-08,,https://www.elementsofai.com/,2026-07-06 17:41:00
70ba8e9c-8caf-728a-9e58-f8b6b24c7782,2fc3bb1c-577b-8d97-001b-d08ee4fa2e93,Cisco Certified Network Associate (CCNA),Cisco,2025-06-23,2028-06-22,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-06 17:41:00
0ddf8da3-4a08-6284-b35a-6b1c5625583a,8e8752c2-dc8f-79c8-bd95-5829e72cf300,Google Data Analytics Professional Certificate,Google / Coursera,2025-05-31,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-11 23:52:00
b1d8ea69-8eb7-cd02-abf7-c0281f978761,7b2ff249-6565-8fc1-fb62-f1dc842a4b95,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-11-14,,https://pythoninstitute.org/pcep,2026-07-11 14:54:00
10e29558-b03d-3665-5c93-e629e106ae32,f65a5aa3-6314-0fcc-c8b6-b9a29b5358d4,Google Data Analytics Professional Certificate,Google / Coursera,2025-02-01,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-13 06:41:00
edb5db91-4a13-b17c-8d93-8a1be5d25bc3,cad75ebe-9169-4fbb-3cff-13aa3c477d0c,AWS Certified Cloud Practitioner,Amazon Web Services,2025-12-05,2028-12-04,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-09-02 10:01:00
fee66950-e1b3-40ee-b506-aa35cfa85cc8,b39844f4-e194-fb21-6e7e-2fbc21f8b225,Meta Front-End Developer Professional Certificate,Meta / Coursera,2026-06-09,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-10 15:22:00
c04147f5-aa9a-f6c4-3b08-9388e9d834b6,67f7aba4-0617-4c62-a243-b9ab2b0e817c,CompTIA Security+,CompTIA,2026-06-06,2029-06-05,https://www.comptia.org/certifications/security,2026-08-05 08:50:00
49b04036-6486-0c75-fb89-85bc027d3094,67f7aba4-0617-4c62-a243-b9ab2b0e817c,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2026-04-26,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-08-05 08:50:00
2171ce00-c261-c03d-c6df-62a7e604d38c,f20d3aea-a998-a3ee-22a1-12b53a880cec,PCEP – Certified Entry-Level Python Programmer,Python Institute,2026-05-10,,https://pythoninstitute.org/pcep,2026-08-05 18:30:00
0c0a7983-e2e6-e895-55e1-0b396afd5fed,f20d3aea-a998-a3ee-22a1-12b53a880cec,Deep Learning Specialization,DeepLearning.AI / Coursera,2026-01-23,,https://www.coursera.org/specializations/deep-learning,2026-08-05 18:30:00
588a7de7-9f57-dbfc-60ca-13d132b7b456,77d0da32-31ea-2821-3034-7270681ff528,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-11-26,,https://pythoninstitute.org/pcep,2026-07-07 06:28:00
2d0f0209-6409-33ec-c68b-751f84a2092d,77d0da32-31ea-2821-3034-7270681ff528,Meta Front-End Developer Professional Certificate,Meta / Coursera,2025-09-21,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-07-07 06:28:00
db1f3973-a194-3347-b9eb-ce1f935b67b4,77d0da32-31ea-2821-3034-7270681ff528,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2025-07-17,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-07-07 06:28:00
62a765d3-c657-3806-3841-a305125d5ccd,a27e5970-0452-ba51-8223-c495b64a46f5,AWS Certified Cloud Practitioner,Amazon Web Services,2024-09-26,2027-09-26,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-08-02 14:15:00
fe418620-45b4-a13e-60cd-8424cebbdf91,6e143f9d-b769-6e0e-c07c-5f323e5fe7f5,Deep Learning Specialization,DeepLearning.AI / Coursera,2023-11-11,,https://www.coursera.org/specializations/deep-learning,2026-09-18 22:46:00
7add3695-48ba-47a9-ebf1-f6a4ccaeb64c,6e143f9d-b769-6e0e-c07c-5f323e5fe7f5,Machine Learning Specialization,DeepLearning.AI / Coursera,2024-01-11,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-18 22:46:00
922d82ff-c29f-aa8f-e4eb-5ab9ff69af1c,54959740-f8ed-8b6a-4c6c-ed6d3f7dd313,Google Data Analytics Professional Certificate,Google / Coursera,2026-07-17,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-09 17:47:00
5636d3b7-c069-47d3-72cd-fdd02e616bd7,e2908a40-0c4d-862e-5ef8-fa9b8cfca54b,Tableau Desktop Specialist,Tableau / Salesforce,2024-09-09,,https://www.tableau.com/learn/certification,2026-08-22 14:22:00
a118766a-cc45-a5fe-093a-d01fb18ed96d,b8e2e864-e0f0-c823-d077-8d1f707904e0,Tableau Desktop Specialist,Tableau / Salesforce,2024-12-14,,https://www.tableau.com/learn/certification,2026-08-29 12:28:00
f8bc60bb-9677-3d4c-1a83-7f9e5a3ede12,b8e2e864-e0f0-c823-d077-8d1f707904e0,Google Data Analytics Professional Certificate,Google / Coursera,2025-09-27,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-29 12:28:00
88d094a9-92ea-e3b6-45c9-db9b0b29fc3a,e2c53f4d-149f-25e3-6b19-b289047d4bc7,Google Data Analytics Professional Certificate,Google / Coursera,2026-07-13,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-20 05:38:00
156de288-a472-1ca1-d1a4-e006107187d9,e2c53f4d-149f-25e3-6b19-b289047d4bc7,PCEP – Certified Entry-Level Python Programmer,Python Institute,2026-05-14,,https://pythoninstitute.org/pcep,2026-07-20 05:38:00
3e7b15a3-eefd-f1cf-6fa7-60a9c19bfe2a,cbbc04a3-378a-91e6-882a-6ff540c063fc,"Oracle Certified Associate, Java SE Programmer",Oracle,2024-01-09,,https://education.oracle.com/,2026-08-07 01:34:00
a29c9dbe-ee8f-0a88-3728-0c983c64b7e5,a754251d-04fe-52e3-e98a-470cb894550a,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2024-09-22,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-24 06:56:00
6b4c2dac-df93-b659-a30c-e666d36e7cca,74240302-e48b-b336-bfa5-567789a29dad,PCEP – Certified Entry-Level Python Programmer,Python Institute,2023-09-18,,https://pythoninstitute.org/pcep,2026-08-28 18:04:00
68c5eddc-3253-f9fa-5c42-952b923cddb6,f46a9817-194a-589d-4f3f-be079dba68ea,Google Data Analytics Professional Certificate,Google / Coursera,2026-03-12,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-29 09:57:00
ffc6ce15-611e-5684-76af-13c036c1c052,6bb0c8a0-2ec0-f10a-aca5-abd4354f7ca8,Cisco Certified Network Associate (CCNA),Cisco,2026-03-26,2029-03-25,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-18 01:03:00
3fc12984-3818-1f7a-af2e-155846ff19b3,8c6d5cde-04a7-083d-0547-6e170f9b0aca,Tableau Desktop Specialist,Tableau / Salesforce,2025-02-21,,https://www.tableau.com/learn/certification,2026-08-22 00:28:00
d5c4b30a-b917-5922-18c6-a4ffe3ebebd7,8c6d5cde-04a7-083d-0547-6e170f9b0aca,Cisco Certified Network Associate (CCNA),Cisco,2026-04-03,2029-04-02,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-08-22 00:28:00
6dec0f06-bc45-0b7c-7f6d-19a802f38593,4b6ec9d5-0227-e56b-0474-1ebc7455c604,Machine Learning Specialization,DeepLearning.AI / Coursera,2024-06-27,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-10 13:45:00
49999d27-c9f8-f4d6-9635-dc67ad5ae575,3c3c3182-2024-4fcf-2544-5d8cf93adb04,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-08-22,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-09 10:49:00
1094f482-b959-170a-2dc3-e080ce691f9d,3c3c3182-2024-4fcf-2544-5d8cf93adb04,Google Data Analytics Professional Certificate,Google / Coursera,2025-03-06,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-09 10:49:00
f9d7b9ad-7850-b7b1-9d95-f5c5c7797848,e276db30-1ade-cee4-bfcc-8e33c7da450f,CompTIA Security+,CompTIA,2025-12-18,2028-12-17,https://www.comptia.org/certifications/security,2026-09-17 10:44:00
e55b116e-680c-40c1-0d57-9ea09b7d5a08,8002a34f-d3b0-60d8-0fa7-45c7341d706a,CompTIA Security+,CompTIA,2023-12-03,2026-12-02,https://www.comptia.org/certifications/security,2026-08-04 07:15:00
9553507b-4a8c-6e28-086c-030ff0fd1ea9,8daf7c97-93be-6e0f-6776-43888d6fccd5,Meta Front-End Developer Professional Certificate,Meta / Coursera,2026-07-11,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-07-14 23:30:00
3ea34052-2af3-2711-f518-75ec01adf395,a4ff58a2-8d8f-194c-2a8c-5fdbdcee656d,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-08-13,,https://pythoninstitute.org/pcep,2026-09-01 18:02:00
82f8065a-199f-4960-5716-1810dbbcb1d6,e2d4c43c-de0a-6e83-fba8-6e1e34a148ba,Docker Certified Associate,Docker / Mirantis,2024-09-30,,https://training.mirantis.com/,2026-07-03 06:56:00
84fbcda0-164e-03e0-b1aa-6e6de1dc5188,32a6f3f1-2c46-e25e-77b5-520fb02ed1d7,CompTIA Security+,CompTIA,2024-12-02,2027-12-02,https://www.comptia.org/certifications/security,2026-07-02 09:06:00
b209683e-b7cc-7157-34cc-97ac07bba5df,c3d6a993-6c2e-b0c5-8f9f-f3d6db40265c,CompTIA Security+,CompTIA,2026-02-22,2029-02-21,https://www.comptia.org/certifications/security,2026-07-04 22:53:00
f747e5cd-9457-1290-a8e6-c1fb81f4d97b,612e5c86-1a5b-558b-0d43-1870ebcfbcfa,Google Data Analytics Professional Certificate,Google / Coursera,2025-02-20,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-04 12:10:00
778881a1-a597-b0b5-a43e-f9dd2f10d739,612e5c86-1a5b-558b-0d43-1870ebcfbcfa,CompTIA Security+,CompTIA,2025-01-01,2028-01-01,https://www.comptia.org/certifications/security,2026-09-04 12:10:00
211cef6b-12dd-5bb7-95d6-b0e448a0d015,a62683ed-6070-e32e-9c2b-e6973ffb1f97,PCEP – Certified Entry-Level Python Programmer,Python Institute,2026-01-06,,https://pythoninstitute.org/pcep,2026-08-18 19:51:00
7c0ede33-d10c-7983-9123-7a9d4f77283d,a62683ed-6070-e32e-9c2b-e6973ffb1f97,Meta Front-End Developer Professional Certificate,Meta / Coursera,2025-10-09,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-08-18 19:51:00
034273dd-18d0-9c29-679a-b1a7d9b523c9,f0aea873-9181-ae73-f00c-9f5fea55ee32,Tableau Desktop Specialist,Tableau / Salesforce,2024-10-25,,https://www.tableau.com/learn/certification,2026-09-08 10:09:00
a471f0a6-324a-803a-7ef1-35fe7d7d38cf,f0aea873-9181-ae73-f00c-9f5fea55ee32,AWS Certified Cloud Practitioner,Amazon Web Services,2023-10-21,2026-10-20,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-09-08 10:09:00
d2a7e34e-12cc-39c8-bef3-294863f15a67,d283dfa3-b90f-0b18-d6ce-f9758a753c9e,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2025-10-10,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-07-11 12:08:00
878644b9-59b3-3931-a116-8f53590d674b,4417639f-6dce-abef-a21f-1f28a5a07046,Google Data Analytics Professional Certificate,Google / Coursera,2024-05-27,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-02 16:23:00
48720a99-d863-7fe1-d6c6-9578e2e58a89,4417639f-6dce-abef-a21f-1f28a5a07046,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-12-30,,https://pythoninstitute.org/pcep,2026-07-02 16:23:00
2fa08886-0a38-1313-4252-d29f4a022f07,3c2c5529-8dc1-2eba-1f80-8e1ce29acf4c,Google Data Analytics Professional Certificate,Google / Coursera,2024-04-25,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-02 18:00:00
122b5652-ba9b-0f09-6960-20a4f2242914,ac663647-36a4-4599-3ef0-58b3fc141344,Docker Certified Associate,Docker / Mirantis,2025-11-07,,https://training.mirantis.com/,2026-07-18 01:49:00
688066f7-3ec2-2d44-f555-364d0516d89d,bb822a13-5193-6ec1-e69f-4f215b385a6a,Machine Learning Specialization,DeepLearning.AI / Coursera,2024-01-19,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-05 20:16:00
60724952-8c73-6bf4-b8fa-73485c4febf6,0b56ec02-db4b-04d1-cf09-ba78df35afc6,Google Data Analytics Professional Certificate,Google / Coursera,2024-10-13,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-15 13:46:00
bcfc7e7f-556f-f5ff-d987-8d2da1cd08f8,fc03a706-774c-c9de-cf56-e78b47d34d63,Google Data Analytics Professional Certificate,Google / Coursera,2026-06-06,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-11 06:24:00
d1b2dd0f-64bf-4bff-c003-6851a0b68808,a87fce58-ce2e-2e2a-d701-597c2bba1b17,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-09-04,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-28 12:25:00
100af3a9-59b7-de4b-dbbc-9e37c6e09031,6f7d696b-69f2-ebec-6a5d-69d9fd6d361c,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-03-18,,https://pythoninstitute.org/pcep,2026-07-01 13:45:00
964c97a2-fa31-5198-de7a-c7523b6b6054,d26c8105-6d85-33a2-dd1d-125f248dbf75,AWS Certified Cloud Practitioner,Amazon Web Services,2024-10-17,2027-10-17,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-08-03 15:07:00
5f581cc5-0c14-bea9-2d14-f0beaa32e76f,d26c8105-6d85-33a2-dd1d-125f248dbf75,Google Data Analytics Professional Certificate,Google / Coursera,2025-07-21,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-03 15:07:00
f0b00a51-3666-901f-457d-f92352f074c3,7904ffb1-443f-f733-1af0-1dd64cd66378,"Oracle Certified Associate, Java SE Programmer",Oracle,2025-12-16,,https://education.oracle.com/,2026-09-14 08:49:00
999eff31-387e-1146-5421-86b737ec649a,bb5ed054-62f8-0d94-23d2-f968e56fd112,Cisco Certified Network Associate (CCNA),Cisco,2025-04-30,2028-04-29,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-17 13:10:00
c85e6e15-229e-898b-e07c-d9b2340a09db,4fc1c667-d932-1ab3-0c2c-ef310660d917,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2025-12-08,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-09-07 04:10:00
04273ece-d121-3c1b-d8fc-0b1eed1cf073,4fc1c667-d932-1ab3-0c2c-ef310660d917,Google Data Analytics Professional Certificate,Google / Coursera,2024-11-07,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-07 04:10:00
830f3db8-b34f-9f51-c996-89e60a5fdcff,6d090422-5be0-162e-e8ea-1605ea36fb09,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-11-09,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-12 05:24:00
7f6ab37d-5827-8283-c189-c9f238d5d872,c79eeb8e-f799-3edc-5195-4d5631b9b512,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2024-06-04,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-07-19 14:37:00
76f3e6e1-3a33-3fa4-fed1-aaf9ac76dac0,c79eeb8e-f799-3edc-5195-4d5631b9b512,Google Data Analytics Professional Certificate,Google / Coursera,2026-06-12,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-19 14:37:00
e995888c-b305-4c89-9d41-601dad7c61a7,9e7677dd-5fa8-f48a-362e-75cf3e573ce2,Cisco Certified Network Associate (CCNA),Cisco,2026-04-24,2029-04-23,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-12 05:36:00
5d8ce9d0-d59c-bab8-f33f-24e77d2fb0ae,d9f91100-8090-7f22-a059-b9f3a8a0edf5,Google Data Analytics Professional Certificate,Google / Coursera,2025-03-11,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-18 01:20:00
62ca8797-c059-d86e-ee2b-918650634f9e,d9f91100-8090-7f22-a059-b9f3a8a0edf5,Elements of AI,University of Helsinki,2024-05-21,,https://www.elementsofai.com/,2026-07-18 01:20:00
8a4e4e3f-b0fb-843c-fa31-346bf041d961,650b8d2c-ec2a-db5f-b7bf-a04910645aa4,Elements of AI,University of Helsinki,2026-02-13,,https://www.elementsofai.com/,2026-08-20 15:43:00
923fd0d7-9199-9d5f-15ce-d8491ce1f3af,b55f0e5d-e502-fd39-b0e0-565ab72423d6,Microsoft Office Specialist: Excel Associate,Microsoft,2024-03-20,,https://learn.microsoft.com/en-us/credentials/,2026-09-07 02:23:00
499e52b5-31dc-8958-3c0a-12c6dacd40ba,eb7b8ad8-74b4-9650-7819-bc8179a130ba,Tableau Desktop Specialist,Tableau / Salesforce,2025-02-12,,https://www.tableau.com/learn/certification,2026-08-07 13:47:00
7ed9907d-24ab-6f4d-d2eb-35a1355e6329,92095726-489f-c777-1b98-94c52fd81782,Meta Front-End Developer Professional Certificate,Meta / Coursera,2025-10-20,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-08-02 22:07:00
dea6d2a8-65eb-bf76-7a8d-25b47ec805c2,231956a8-fc2b-edfc-23ec-b3901514b88a,Machine Learning Specialization,DeepLearning.AI / Coursera,2023-09-25,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-12 19:20:00
3143ac24-874d-b931-3933-a7d47ef3f84e,3ddf5688-0139-bb86-af85-203cf830bea5,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2024-07-19,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-13 04:05:00
f45e0a21-579b-d424-4ae4-eca0593b5528,3ddf5688-0139-bb86-af85-203cf830bea5,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2024-08-16,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-08-13 04:05:00
a47bfb9a-ad9e-c165-1e63-46ad7bd01a0c,2c59adbb-f298-b8b0-1996-dcafcdc7bd02,Google Data Analytics Professional Certificate,Google / Coursera,2023-11-16,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-28 18:34:00
b942190f-1f1e-74f5-85e1-7c3c63011a73,9ac63645-022d-a24e-45ae-f0920c2a89d8,Google Data Analytics Professional Certificate,Google / Coursera,2024-09-13,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-29 08:11:00
1c467349-ae12-f4b6-f390-ca5d4bfecfa6,58180fb9-653a-c312-9de8-eab0244ae9f0,PCEP – Certified Entry-Level Python Programmer,Python Institute,2026-08-02,,https://pythoninstitute.org/pcep,2026-07-25 00:28:00
fe3f4d89-183f-1aa9-3e45-e4a5dc8fe37c,8b1035df-14fb-11b7-181c-b16f9439f63e,CompTIA Security+,CompTIA,2024-04-22,2027-04-22,https://www.comptia.org/certifications/security,2026-07-21 18:35:00
98ac352b-2b0c-ba41-1818-2465d43f46de,8b1035df-14fb-11b7-181c-b16f9439f63e,Cisco Certified Network Associate (CCNA),Cisco,2025-06-19,2028-06-18,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-21 18:35:00
7bc3b7b1-75fd-b0a0-1b8c-674ab3dec96d,e4588c5e-f608-f37b-c6f6-4c515278db82,AWS Certified Cloud Practitioner,Amazon Web Services,2025-08-07,2028-08-06,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-07-10 05:29:00
3b5187cb-3bd5-9326-58d3-4b8c91e184e2,83c6e86c-bc5f-eb6a-ab16-35f01e3640b1,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-05-09,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-23 18:21:00
d8a5c329-15c2-ca8c-0d2e-773e9590e345,d53690b0-d239-abdf-570b-ee9734469c32,AWS Certified Cloud Practitioner,Amazon Web Services,2024-02-27,2027-02-26,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-09-11 06:37:00
60a525ef-9906-1aac-c7e7-f31f82383310,d8302225-0885-dbcf-f57e-cb8e4cf83b40,Docker Certified Associate,Docker / Mirantis,2024-04-29,,https://training.mirantis.com/,2026-09-07 20:02:00
ac9ca563-126a-9d3c-8987-0d1b1ade1bad,d8302225-0885-dbcf-f57e-cb8e4cf83b40,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-04-13,,https://pythoninstitute.org/pcep,2026-09-07 20:02:00
b07ecdca-999a-0fbc-1423-59e313ea7ae0,c6e6921d-a6d8-7a72-352b-a3e3c43b5ba7,Microsoft Office Specialist: Excel Associate,Microsoft,2024-03-22,,https://learn.microsoft.com/en-us/credentials/,2026-07-08 10:06:00
d0912596-88d5-c2b6-517a-c778c5bf05ef,4eba2d22-7c0b-b276-4eee-848008405335,CompTIA Security+,CompTIA,2024-03-29,2027-03-29,https://www.comptia.org/certifications/security,2026-09-10 05:09:00
e5f5883f-6fd1-7141-0aaf-1b4635acd71b,0c3b491f-bb27-dcbb-9038-3703cf12b313,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-07-16,,https://pythoninstitute.org/pcep,2026-07-30 19:30:00
8da4e2e5-6903-82b2-61ae-99037ac6e470,c2b787b1-52bf-3c8a-719a-704d6db4f3b8,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-02-12,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-19 01:49:00
